date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:31:06	1953/1953	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:06%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/?C=D;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/index30b5.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/)
09:31:07	18544/18544	---M--	200	added ('OK')	application/xslt+xml	etag:%224870-47c4559ade980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/uri.xsl	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/uri.xsl	(from http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/)
09:31:10	24444/24444	---M--	200	added ('OK')	application/xslt+xml	etag:%225f7c-47c4559ade980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/markup.xsl	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/markup.xsl	(from http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/)
09:31:10	25141/25141	---M--	200	added ('OK')	application/xslt+xml	etag:%226235-47c4559ade980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/math.xsl	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/math.xsl	(from http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/)
09:31:10	767/767	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:10%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/tools/bin/?C=D;O=D	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/tools/bin/indexad3f.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/tools/bin/?C=D;O=A)
09:31:11	619/619	---M--	200	added ('OK')	image/gif	etag:%2226b-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/images/header-bg.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/images/header-bg.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/css/positioning.css)
09:31:11	726/726	---M--	200	added ('OK')	image/png	etag:%222d6-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/images/showHideTreeIcons.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/images/showHideTreeIcons.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/css/positioning.css)
09:31:11	88/88	---M--	200	added ('OK')	image/png	etag:%2258-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:12	123/123	---M--	200	added ('OK')	image/png	etag:%227b-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_glass_85_dfeffc_1x400.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_glass_85_dfeffc_1x400.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:12	3457/3457	---M--	200	added ('OK')	image/png	etag:%22d81-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:12	162/162	---M--	200	added ('OK')	image/png	etag:%22a2-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_glass_75_d0e5f5_1x400.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_glass_75_d0e5f5_1x400.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:12	104/104	---M--	200	added ('OK')	image/png	etag:%2268-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:13	182/182	---M--	200	added ('OK')	image/png	etag:%22b6-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_flat_55_fbec88_40x100.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_flat_55_fbec88_40x100.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:13	49562/49562	---M--	200	added ('OK')	application/xslt+xml	etag:%22c19a-47c4559ade980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/date-time.xsl	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/date-time.xsl	(from http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/)
09:31:13	119/119	---M--	200	added ('OK')	image/png	etag:%2277-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_glass_95_fef1ec_1x400.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:13	50056/50056	---M--	200	added ('OK')	application/xslt+xml	etag:%22c388-47c4559ade980%22	http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/string.xsl	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/string.xsl	(from http://docbook.sourceforge.net/release/xsl/1.76.1/slides/keynote/xsltsl/)
09:31:13	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_469bdd_256x240.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_469bdd_256x240.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:13	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_d8e7f3_256x240.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_d8e7f3_256x240.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:14	5355/5355	---M--	200	added ('OK')	image/png	etag:%2214eb-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_6da8d5_256x240.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_6da8d5_256x240.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:14	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_217bc0_256x240.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_217bc0_256x240.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:14	5355/5355	---M--	200	added ('OK')	image/png	etag:%2214eb-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_f9bd01_256x240.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_f9bd01_256x240.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:15	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_2e83ff_256x240.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_2e83ff_256x240.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:15	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_cd0a0a_256x240.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-icons_cd0a0a_256x240.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:15	180/180	---M--	200	added ('OK')	image/png	etag:%22b4-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_flat_0_aaaaaa_40x100.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:15	1553/1553	---M--	200	added ('OK')	image/gif	etag:%22611-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-anim_basic_16x16.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/images/ui-anim_basic_16x16.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/theme-redmond/jquery-ui-1.8.2.custom.css)
09:31:16	1222/1222	---M--	200	added ('OK')	image/gif	etag:%224c6-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-default.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-default.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:16	1993/1993	---M--	200	added ('OK')	image/gif	etag:%227c9-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-default-line.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-default-line.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:16	1877/1877	---M--	200	added ('OK')	image/gif	etag:%22755-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-red-line.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-red-line.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:16	1230/1230	---M--	200	added ('OK')	image/gif	etag:%224ce-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-red.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-red.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:17	1877/1877	---M--	200	added ('OK')	image/gif	etag:%22755-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-black-line.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-black-line.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:17	1216/1216	---M--	200	added ('OK')	image/gif	etag:%224c0-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-black.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-black.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:17	1877/1877	---M--	200	added ('OK')	image/gif	etag:%22755-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-gray-line.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-gray-line.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:18	1230/1230	---M--	200	added ('OK')	image/gif	etag:%224ce-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-gray.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-gray.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:18	807/807	---M--	200	added ('OK')	image/gif	etag:%22327-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-famfamfam-line.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-famfamfam-line.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:18	1280/1280	---M--	200	added ('OK')	image/gif	etag:%22500-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-famfamfam.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/treeview-famfamfam.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:18	631/631	---M--	200	added ('OK')	image/gif	etag:%22277-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/folder-closed.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/folder-closed.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:19	1008/1008	---M--	200	added ('OK')	image/gif	etag:%223f0-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/file.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/images/file.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/jquery/treeview/jquery.treeview.css)
09:31:19	729/729	---M--	200	added ('OK')	image/gif	etag:%222d9-4940357e0b6c0%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/images/loading.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/common/images/loading.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/content/ch01.html)
09:31:19	1731/1731	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Nov%202015%2002:31:19%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/content/images/callouts/2.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/content/images/callouts/2.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/content/ch02s02.html)
09:31:19	1731/1731	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Nov%202015%2002:31:19%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/content/images/callouts/3.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/content/images/callouts/3.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/docs/content/ch02s02.html)
09:31:20	1023/1023	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:20%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/?C=S;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/indexbfec.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/?C=N;O=A)
09:31:20	1023/1023	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:20%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/?C=D;O=D	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/indexad3f.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/?C=D;O=A)
09:31:20	1209/1209	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:20%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/?C=S;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/indexbfec.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/?C=N;O=A)
09:31:20	1209/1209	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:20%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/?C=M;O=D	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/index72c9.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/?C=M;O=A)
09:31:20	1209/1209	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:20%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/?C=D;O=D	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/indexad3f.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/?C=D;O=A)
09:31:20	2185/2185	---M--	200	added ('OK')	text/css	etag:%22889-48ec58079a580%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/positioning.css	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/positioning.css	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/)
09:31:21	872/872	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:21%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/?C=N;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/indexb70a.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/)
09:31:21	331/331	---M--	200	added ('OK')	image/gif	etag:%2214b-48ec5806a6340%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/highlight-yellow.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/highlight-yellow.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:21	872/872	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:21%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/?C=M;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/indexf8a0.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/)
09:31:21	471/471	---M--	200	added ('OK')	image/gif	etag:%221d7-48ec5806a6340%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/highlight-blue.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/highlight-blue.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:22	872/872	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:21%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/?C=S;O=D	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/index5851.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/)
09:31:22	619/619	---M--	200	added ('OK')	image/gif	etag:%2226b-48ec5806a6340%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/header-bg.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/header-bg.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:22	872/872	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:22%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/?C=D;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/index30b5.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/css/)
09:31:22	726/726	---M--	200	added ('OK')	image/png	etag:%222d6-48ec5806a6340%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/showHideTreeIcons.png	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/showHideTreeIcons.png	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:23	1596/1596	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:22%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/?C=N;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/indexb70a.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:23	729/729	---M--	200	added ('OK')	image/gif	etag:%222d9-48ec5806a6340%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/loading.gif	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/loading.gif	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:23	1596/1596	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:23%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/?C=M;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/indexf8a0.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:24	1596/1596	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:23%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/?C=S;O=D	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/index5851.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:24	1596/1596	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:24%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/?C=D;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/index30b5.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/images/)
09:31:24	3938/3938	---M--	200	added ('OK')	text/javascript	etag:%22f62-48ec57fc28a80%22	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/jquery.cookie.js	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/jquery.cookie.js	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/)
09:31:24	1458/1458	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:24%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/?C=N;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/indexb70a.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/)
09:31:25	1458/1458	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Nov%202015%2002:31:25%20GMT	http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/?C=M;O=A	/home/annb/websites/DocBook/docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/indexf8a0.html	(from http://docbook.sourceforge.net/release/xsl/1.76.1/webhelp/template/common/jquery/)
